Ticket Nr,Sub Nr,Log Type,Trade Date Time,Scale Nr,Void Type,Sales Type,PLU Nr,PLU Name,Weight,Weight Unit,Quantity,Unit Price,Total Price,Effective Price,Trade Date,Trade Time
273,2,Details,2020-09-02 15:24:48,48,Normal,Normal,691,Mango,0.576,kg,1.0,180.0,103.75,103.75,2020-09-02,15:24:48
272,1,Details,2020-09-02 15:07:28,48,Normal,Normal,100,PORK LAMAN,0.564,kg,1.0,209.0,118.0,118.0,2020-09-02,15:07:28
272,2,Details,2020-09-02 15:07:52,48,Normal,Normal,300,chicken fresh,0.64,kg,1.0,159.0,101.75,101.75,2020-09-02,15:07:52
271,1,Details,2020-09-02 15:06:37,48,Normal,Normal,100,PORK LAMAN,0.558,kg,1.0,209.0,116.5,116.5,2020-09-02,15:06:37
246,1,Details,2020-09-02 14:46:57,126,Normal,Normal,435,Longanisa,1.078,kg,1.0,362.0,390.25,390.25,2020-09-02,14:46:57
245,1,Details,2020-09-02 14:41:05,126,Normal,Normal,220,beef T-bone,0.678,kg,1.0,342.0,232.0,232.0,2020-09-02,14:41:05
270,1,Details,2020-09-02 14:34:44,48,Normal,Normal,640,Cabbage,0.956,kg,1.0,69.0,66.0,66.0,2020-09-02,14:34:44
244,1,Details,2020-09-02 14:19:27,126,Normal,Normal,440,Peperoni sausage,0.154,kg,1.0,476.0,73.25,73.25,2020-09-02,14:19:27
244,2,Details,2020-09-02 14:19:36,126,Normal,Normal,820,Salami,0.04,kg,1.0,999.0,40.0,40.0,2020-09-02,14:19:36
269,1,Details,2020-09-02 14:17:06,48,Normal,Normal,610,Red Onion,0.292,kg,1.0,125.0,36.5,36.5,2020-09-02,14:17:06
269,2,Details,2020-09-02 14:17:39,48,Normal,Normal,611,W. Onion,0.558,kg,1.0,99.0,55.25,55.25,2020-09-02,14:17:39
269,3,Details,2020-09-02 14:18:14,48,Normal,Normal,616,Luya,0.18,kg,1.0,212.0,38.25,38.25,2020-09-02,14:18:14
268,1,Details,2020-09-02 13:47:49,48,Normal,Normal,640,Cabbage,0.362,kg,1.0,69.0,25.0,25.0,2020-09-02,13:47:49
243,1,Details,2020-09-02 13:45:12,126,Normal,Normal,420,Smoked Bacon,0.77,kg,1.0,549.0,422.75,422.75,2020-09-02,13:45:12
243,2,Details,2020-09-02 13:45:19,126,Normal,Normal,400,Tocino,1.258,kg,1.0,369.0,464.25,464.25,2020-09-02,13:45:19
243,3,Details,2020-09-02 13:45:23,126,Normal,Normal,808,Hungarian sausage,0.0,PCS,1.0,139.0,139.0,139.0,2020-09-02,13:45:23
267,1,Details,2020-09-02 13:30:48,48,Normal,Normal,250,beef bulalo,1.142,kg,1.0,352.0,402.0,402.0,2020-09-02,13:30:48
267,2,Details,2020-09-02 13:31:50,48,Normal,Normal,118,Bacon sliced/skinless liempo,0.534,kg,1.0,385.0,205.5,205.5,2020-09-02,13:31:50
266,1,Details,2020-09-02 13:04:42,48,Normal,Normal,294,BEEF SINUSO/SIKO,1.802,kg,1.0,72.0,129.75,129.75,2020-09-02,13:04:42
265,1,Details,2020-09-02 12:39:23,48,Normal,Normal,990,Sandwich,0.0,PCS,1.0,45.0,45.0,45.0,2020-09-02,12:39:23
264,1,Details,2020-09-02 12:04:09,48,Normal,Normal,610,Red Onion,0.624,kg,1.0,125.0,78.0,78.0,2020-09-02,12:04:09
264,2,Details,2020-09-02 12:04:14,48,Normal,Normal,612,Garlic,0.194,kg,1.0,119.0,23.0,23.0,2020-09-02,12:04:14
263,1,Details,2020-09-02 09:48:13,48,Normal,Normal,130,Pork buto buto,0.76,kg,1.0,189.0,143.75,143.75,2020-09-02,09:48:13
263,2,Details,2020-09-02 09:48:30,48,Normal,Normal,640,Cabbage,0.238,kg,1.0,69.0,16.5,16.5,2020-09-02,09:48:30
